Number,Index,Lot,pH,Temp,Voltage,Datetime,Defect,DATE_ONLY,pH_abs_diff,pH_roll_mean_3,pH_roll_std_3,pH_acc,Temp_abs_diff,Temp_roll_mean_3,Temp_roll_std_3,Temp_acc,Voltage_abs_diff,Voltage_roll_mean_3,Voltage_roll_std_3,Voltage_acc,gmm_score,gmm_pred,knn_maha_score,knn_maha_pred,iforest_raw_pred,iforest_score,iforest_pred,lof_raw_pred,lof_score,lof_pred,normal_votes,final_label
16394,1214,18,1.82,44.07,19.46,2021-09-23 18:07:40,0,2021-09-23,0.34999999999999987,1.9333333333333333,0.2050203241957567,-0.7099999999999997,0.8299999999999983,43.68666666666667,1.4436874084556268,-3.6399999999999935,0.16000000000000014,19.44333333333333,0.13576941236306145,0.4299999999999997,12.198040234818002,ANOMALY,2.586209776575398,ANOMALY,-1,0.5430503036830607,ANOMALY,-1,1.2649573115061008,ANOMALY,0,ANOMALY
16503,1323,20,2.08,44.74,18.0,2021-09-23 18:17:27,0,2021-09-23,0.29000000000000004,2.126666666666667,0.22368132093076834,-0.7300000000000002,0.5600000000000023,43.26333333333333,2.0915146027062073,-2.75,0.7699999999999996,17.376666666666665,0.5644761583391654,0.4399999999999977,12.616027372100346,ANOMALY,3.024162139489447,ANOMALY,-1,0.49904829786307914,ANOMALY,-1,1.0901548904258098,ANOMALY,0,ANOMALY
16602,1422,21,2.09,44.06,19.49,2021-09-23 18:26:05,0,2021-09-23,0.2200000000000002,2.0866666666666664,0.22501851775650286,-0.6700000000000002,0.6099999999999994,42.99666666666667,1.3484188271205741,-1.3600000000000065,6.529999999999998,16.886666666666667,3.4602938218211063,11.779999999999998,15.80196295887522,ANOMALY,3.929922182912599,ANOMALY,-1,0.5764033600562931,ANOMALY,-1,1.140156349782957,ANOMALY,0,ANOMALY
16603,1423,21,1.84,42.38,17.68,2021-09-23 18:26:10,0,2021-09-23,0.24999999999999978,2.08,0.2351595203260974,-0.029999999999999583,1.6799999999999997,43.296666666666674,0.8504312631442923,-2.289999999999999,1.8099999999999987,16.709999999999997,3.3713350471289534,-8.339999999999996,19.571206204567535,ANOMALY,3.870064087781099,ANOMALY,-1,0.5036006190403507,ANOMALY,-1,1.2889450695117428,ANOMALY,0,ANOMALY
16714,16,1,2.05,40.19,18.87,2021-09-24 16:24:52,0,2021-09-24,0.29000000000000004,2.0866666666666664,0.23713568549109854,-0.7599999999999998,3.4299999999999997,42.11666666666667,1.7537483665946387,-4.509999999999998,0.0799999999999983,18.44333333333333,0.8092795149596419,-1.519999999999996,9.972317032630908,ANOMALY,3.180731859971366,ANOMALY,-1,0.5159780094349246,ANOMALY,-1,1.233742326979844,ANOMALY,0,ANOMALY
16715,17,1,1.85,44.99,18.82,2021-09-24 16:24:57,0,2021-09-24,0.19999999999999973,2.08,0.24637369989509805,0.0900000000000003,4.800000000000004,42.93333333333334,2.472576254301036,8.230000000000004,0.05000000000000071,18.88,0.06557438524283009,0.029999999999997584,14.289162380121498,ANOMALY,3.67821723410321,ANOMALY,-1,0.5644767756916873,ANOMALY,-1,1.5373996539934842,ANOMALY,0,ANOMALY
16820,122,2,1.91,41.78,13.64,2021-09-24 16:34:03,0,2021-09-24,0.039999999999999813,1.8733333333333337,0.03511884584284278,0.009999999999999787,1.3400000000000034,42.11666666666667,1.8678954289074317,5.030000000000008,4.879999999999999,17.05333333333333,2.96576016112789,-4.399999999999999,10.601856844152968,ANOMALY,2.9105587236275765,ANOMALY,-1,0.5309059285272755,ANOMALY,-1,1.222274839529376,ANOMALY,0,ANOMALY
16918,220,4,1.85,37.4,18.06,2021-09-24 16:42:56,0,2021-09-24,0.039999999999999813,1.92,0.08888194417315623,0.0900000000000003,6.200000000000003,41.17666666666667,3.3141565040494565,-7.270000000000003,1.3300000000000018,19.05666666666667,0.8787680771018809,-1.0000000000000036,11.309517580253413,ANOMALY,3.5041077745195097,ANOMALY,-1,0.5413126687090154,ANOMALY,-1,1.2988582955383339,ANOMALY,0,ANOMALY
16919,221,4,2.03,42.76,16.18,2021-09-24 16:43:01,0,2021-09-24,0.17999999999999972,1.9233333333333331,0.0945163125250524,0.21999999999999953,5.359999999999999,41.25333333333333,3.363410967059082,11.560000000000002,1.879999999999999,17.87666666666667,1.612833944748601,-0.5499999999999972,10.594528052755502,ANOMALY,3.4952679727402822,ANOMALY,-1,0.5182584016277039,ANOMALY,-1,1.1660879760085057,ANOMALY,0,ANOMALY
16928,230,4,1.91,44.46,19.35,2021-09-24 16:43:46,0,2021-09-24,0.020000000000000018,1.9466666666666665,0.047258156262527815,0.050000000000000044,9.160000000000004,40.83,4.86661073027214,16.590000000000003,0.04999999999999716,19.17,0.35594943461117895,-0.6899999999999942,26.0113977553687,ANOMALY,4.23418911962742,ANOMALY,-1,0.5772662126789919,ANOMALY,-1,1.1321442071405354,ANOMALY,0,ANOMALY
16929,231,4,1.99,40.64,19.69,2021-09-24 16:43:51,0,2021-09-24,0.08000000000000007,1.9433333333333331,0.04163331998932466,0.10000000000000009,3.8200000000000003,40.13333333333333,4.600970912028596,-12.980000000000004,0.33999999999999986,19.48,0.18357559750691607,0.389999999999997,29.50869776815278,ANOMALY,4.78778120295673,ANOMALY,-1,0.5586523301176741,ANOMALY,-1,1.4620752843913345,ANOMALY,0,ANOMALY
16988,290,5,2.15,40.42,15.82,2021-09-24 16:49:08,0,2021-09-24,0.020000000000000018,2.17,0.05291502622129264,0.1200000000000001,3.9099999999999966,42.06333333333333,2.028160085726311,-6.799999999999997,0.28000000000000114,15.06,1.0829589096544592,-1.4399999999999977,10.914571209377918,ANOMALY,3.0589097556236373,ANOMALY,-1,0.5137503320660195,ANOMALY,-1,1.2322299226102742,ANOMALY,0,ANOMALY
16996,298,5,2.09,42.34,19.98,2021-09-24 16:49:48,0,2021-09-24,0.010000000000000231,2.14,0.07810249675906687,0.11999999999999966,0.5,42.20666666666667,0.709459888459793,-1.9000000000000057,0.030000000000001137,17.916666666666668,3.5478491136649732,-6.099999999999998,25.839876042146194,ANOMALY,4.0398743447038274,ANOMALY,-1,0.5021414748062252,ANOMALY,-1,1.4212741368297586,ANOMALY,0,ANOMALY
17010,312,5,2.23,41.44,13.82,2021-09-24 16:50:58,0,2021-09-24,0.08000000000000007,2.08,0.19467922333931773,-0.20999999999999974,0.35999999999999943,42.096666666666664,1.460285360240743,3.0500000000000043,4.789999999999999,17.076666666666668,2.821955586704605,-4.599999999999998,13.725184699615836,ANOMALY,3.3387404361705038,ANOMALY,-1,0.5181185613437963,ANOMALY,-1,1.2950382799709483,ANOMALY,0,ANOMALY
17011,313,5,2.23,41.44,13.82,2021-09-24 16:51:03,0,2021-09-24,0.0,2.203333333333333,0.04618802153516757,-0.08000000000000007,0.0,41.32,0.20784609690852002,-0.35999999999999943,0.0,15.416666666666666,2.7655077894183,4.789999999999999,22.893351215448426,ANOMALY,3.7585793942975863,ANOMALY,-1,0.5552064415931413,ANOMALY,-1,1.6192012509671234,ANOMALY,0,ANOMALY
17012,314,5,1.84,40.88,16.19,2021-09-24 16:51:08,0,2021-09-24,0.3899999999999999,2.1,0.22516660498395413,-0.3899999999999999,0.5599999999999952,41.25333333333333,0.32331615074634995,-0.5599999999999952,2.370000000000001,14.61,1.3683201379793928,2.370000000000001,15.12237022288446,ANOMALY,3.357226124787492,ANOMALY,-1,0.5429732145722663,ANOMALY,-1,1.5212109503990954,ANOMALY,0,ANOMALY
17055,357,6,2.19,40.09,15.23,2021-09-24 16:55:04,0,2021-09-24,0.32999999999999985,2.0066666666666664,0.16802777548171402,0.4399999999999997,0.5699999999999932,41.13666666666666,1.3496789741761854,1.4300000000000068,0.11000000000000121,16.57,2.4168367756222184,4.350000000000001,16.13882129612896,ANOMALY,2.9235150387349345,ANOMALY,-1,0.5125046325127854,ANOMALY,-1,1.12315835149599,ANOMALY,0,ANOMALY
17056,358,6,2.18,43.46,18.58,2021-09-24 16:55:09,0,2021-09-24,0.009999999999999787,2.0766666666666667,0.18770544300401415,-0.33999999999999964,3.3699999999999974,41.40333333333333,1.803783061605053,3.9399999999999906,3.349999999999998,16.31,1.9666468925559553,3.2399999999999967,12.077151845330986,ANOMALY,2.9452535078871125,ANOMALY,-1,0.49925516409519866,ANOMALY,-1,1.2294164001183803,ANOMALY,0,ANOMALY
17135,437,7,1.84,43.4,16.13,2021-09-24 17:02:07,0,2021-09-24,0.30000000000000004,2.14,0.29999999999999993,-2.220446049250313e-16,0.8299999999999983,43.276666666666664,0.6537838582691476,2.1199999999999974,0.5499999999999989,15.956666666666665,0.32654759734743,1.129999999999999,17.392899153440943,ANOMALY,3.262903005006256,ANOMALY,-1,0.5105479670458595,ANOMALY,-1,1.162258626548881,ANOMALY,0,ANOMALY
17171,473,7,1.85,43.62,17.2,2021-09-24 17:05:07,0,2021-09-24,0.0,2.003333333333334,0.265581123827227,0.45999999999999996,0.8599999999999994,43.20666666666667,0.43096790290392833,1.3400000000000034,0.46000000000000085,15.90333333333333,2.6542481672468736,-5.270000000000001,28.12012757623773,ANOMALY,3.7728282400777493,ANOMALY,-1,0.5547740761226483,ANOMALY,-1,1.2304104384819021,ANOMALY,0,ANOMALY
17211,513,8,1.83,43.24,19.72,2021-09-24 17:08:50,0,2021-09-24,0.11999999999999988,1.8800000000000001,0.06244997998398397,-0.20999999999999974,1.269999999999996,43.04,1.579525245129048,-4.409999999999997,0.029999999999997584,18.293333333333333,2.4451244003799424,-4.190000000000003,13.476537034481083,ANOMALY,2.683892614912182,ANOMALY,-1,0.49614160496170073,ANOMALY,-1,1.1124120342945292,ANOMALY,0,ANOMALY
17237,539,8,2.29,40.76,11.83,2021-09-24 17:11:00,0,2021-09-24,0.1200000000000001,2.1233333333333335,0.1942506971244468,-0.1399999999999999,3.539999999999999,42.25333333333333,1.833721171098075,-6.1399999999999935,6.26,16.116666666666664,3.7162525927785484,-5.92,16.576408263524886,ANOMALY,3.8594411584551755,ANOMALY,-1,0.6129988453960513,ANOMALY,-1,1.1151589628839806,ANOMALY,0,ANOMALY
17248,550,8,2.29,40.76,11.83,2021-09-24 17:11:55,0,2021-09-24,0.14000000000000012,2.1100000000000003,0.20297783130184532,-0.11999999999999988,1.1099999999999994,41.36333333333334,0.5612783029240219,-1.519999999999996,3.8499999999999996,14.673333333333334,2.497125013557244,-3.019999999999998,14.883833293309333,ANOMALY,3.7912188772113224,ANOMALY,-1,0.5702837559725886,ANOMALY,-1,1.1917089894811659,ANOMALY,0,ANOMALY
17250,552,8,2.29,40.76,11.83,2021-09-24 17:12:05,0,2021-09-24,0.31000000000000005,2.186666666666667,0.17897858344878526,0.6200000000000001,1.8800000000000026,41.38666666666666,1.0854185060764692,-3.760000000000005,6.540000000000001,14.01,3.775870760500141,-13.080000000000002,22.412240234378192,ANOMALY,4.738148217600772,ANOMALY,-1,0.6389661693352834,ANOMALY,-1,1.1379250568486001,ANOMALY,0,ANOMALY
17340,642,10,2.06,40.99,15.54,2021-09-24 17:20:21,0,2021-09-24,0.06000000000000005,2.0533333333333337,0.05033222956847086,0.16000000000000014,1.1799999999999997,38.97666666666667,4.547541460320419,-9.579999999999998,2.900000000000002,16.76,1.5037286989347534,-5.040000000000003,38.21075513946403,ANOMALY,4.017431164296984,ANOMALY,-1,0.5184543703213883,ANOMALY,-1,1.0996840121399831,ANOMALY,0,ANOMALY
17420,722,11,1.83,43.29,19.8,2021-09-24 17:27:23,0,2021-09-24,0.3999999999999999,1.97,0.22538855339169242,-0.7799999999999998,1.8500000000000014,42.28333333333333,0.9357528163641221,2.530000000000001,5.98,17.246666666666666,3.084174659991444,10.280000000000001,12.254061662296953,ANOMALY,3.141803514799527,ANOMALY,-1,0.5998184144066688,ANOMALY,-1,1.2295244144632882,ANOMALY,0,ANOMALY
17421,723,11,2.06,44.77,18.07,2021-09-24 17:27:28,0,2021-09-24,0.22999999999999998,2.0400000000000005,0.20074859899884684,0.6299999999999999,1.480000000000004,43.166666666666664,1.668422408544473,-0.36999999999999744,1.7300000000000004,17.23,3.0772227738660725,-7.710000000000001,15.477752047151695,ANOMALY,3.6876810990416105,ANOMALY,-1,0.514308743872082,ANOMALY,-1,1.4316878474866885,ANOMALY,0,ANOMALY
17422,724,11,2.23,41.44,13.82,2021-09-24 17:27:33,0,2021-09-24,0.16999999999999993,2.0400000000000005,0.20074859899884684,-0.06000000000000005,3.3300000000000054,43.166666666666664,1.668422408544473,-4.810000000000009,4.25,17.23,3.0772227738660725,-2.5199999999999996,11.502903742298518,ANOMALY,3.5160602880706113,ANOMALY,-1,0.5238629539458948,ANOMALY,-1,1.3463802835066243,ANOMALY,0,ANOMALY
17435,737,11,2.23,41.44,13.82,2021-09-24 17:28:38,0,2021-09-24,0.3899999999999999,1.9633333333333336,0.23115651263447703,0.3699999999999999,1.8200000000000003,42.89333333333334,1.309096380459962,-1.1000000000000014,4.280000000000001,17.22,3.056533984761171,-2.640000000000004,12.254451766938868,ANOMALY,3.2231653806776643,ANOMALY,-1,0.5346452984756546,ANOMALY,-1,1.1935538624599176,ANOMALY,0,ANOMALY
17439,741,11,2.23,41.44,13.82,2021-09-24 17:28:58,0,2021-09-24,0.4099999999999999,1.9733333333333336,0.22368132093076765,0.45999999999999996,0.6200000000000045,42.553333333333335,1.4255291415237232,1.4799999999999898,3.6499999999999986,16.953333333333333,2.909610512308019,-1.5499999999999972,13.2056476216821,ANOMALY,3.484232483447163,ANOMALY,-1,0.5243623009044877,ANOMALY,-1,1.2101687514540065,ANOMALY,0,ANOMALY
17484,786,12,2.35,43.33,16.95,2021-09-24 17:33:03,0,2021-09-24,0.3400000000000003,2.0766666666666667,0.24684678108764857,0.20000000000000062,0.28000000000000114,43.56999999999999,0.6729041536504613,1.5600000000000023,1.75,16.919999999999998,1.7951880124376938,-5.34,10.394216172288553,ANOMALY,3.1653779163623805,ANOMALY,-1,0.49759488457798806,ANOMALY,-1,1.1251255582142872,ANOMALY,0,ANOMALY
17486,788,12,1.81,40.26,18.71,2021-09-24 17:33:13,0,2021-09-24,0.1499999999999999,2.04,0.2787471972953274,0.2400000000000002,0.8500000000000014,41.56666666666666,1.5851288065432954,1.3699999999999974,3.5900000000000016,16.926666666666666,1.795113738272128,5.420000000000002,16.123029570226727,ANOMALY,3.6728042500832494,ANOMALY,-1,0.5250345610522701,ANOMALY,-1,1.4251459348633813,ANOMALY,0,ANOMALY
17572,874,13,1.94,43.67,15.75,2021-09-24 17:40:44,0,2021-09-24,0.2200000000000002,2.143333333333333,0.19553345834749933,-0.050000000000000266,1.8900000000000006,43.13333333333333,1.1803530545278844,4.060000000000002,2.629999999999999,14.93666666666667,3.913902570751271,-10.329999999999998,25.93769312467172,ANOMALY,4.23095396290603,ANOMALY,-1,0.540706918901187,ANOMALY,-1,1.2417732521438627,ANOMALY,0,ANOMALY
17585,887,13,1.86,44.65,19.77,2021-09-24 17:41:49,0,2021-09-24,0.050000000000000044,2.0500000000000003,0.3732291521304304,0.72,4.5,42.31666666666667,2.2546248764114396,6.5,4.17,17.703333333333333,2.0852417925347,6.309999999999999,38.502343554175965,ANOMALY,4.916035380913016,ANOMALY,-1,0.6140440475304517,ANOMALY,-1,1.42670779720717,ANOMALY,0,ANOMALY
17760,1062,16,2.15,40.37,19.62,2021-09-24 17:57:31,0,2021-09-24,0.010000000000000231,2.046666666666667,0.187705443004015,-0.3400000000000003,4.200000000000003,43.11666666666667,2.38002801103965,-4.3600000000000065,0.5700000000000003,19.503333333333334,0.40771722226716994,1.3599999999999994,14.994076801853776,ANOMALY,2.962828387761255,ANOMALY,-1,0.5351445010605991,ANOMALY,-1,1.2661868520408242,ANOMALY,0,ANOMALY
17819,1121,17,2.25,37.58,13.61,2021-09-24 18:02:48,0,2021-09-24,0.22999999999999998,2.0500000000000003,0.18681541692269407,0.08999999999999986,3.6000000000000014,40.370000000000005,2.486020917047946,-2.4299999999999997,4.350000000000001,16.84,2.8407217392768325,-3.360000000000003,11.357450494884144,ANOMALY,3.9669794460217354,ANOMALY,-1,0.5619216102977156,ANOMALY,-1,1.0967343069940338,ANOMALY,0,ANOMALY
17820,1122,17,1.88,42.05,15.68,2021-09-24 18:02:53,0,2021-09-24,0.3700000000000001,2.0500000000000003,0.18681541692269407,-0.6000000000000001,4.469999999999999,40.27,2.3698734143409217,8.07,2.0700000000000003,15.75,2.1758446635731996,6.420000000000002,12.601565552670953,ANOMALY,3.8548151567266054,ANOMALY,-1,0.5876428863718817,ANOMALY,-1,1.2144660373017617,ANOMALY,0,ANOMALY
17821,1123,17,2.01,43.78,15.69,2021-09-24 18:02:58,0,2021-09-24,0.1299999999999999,2.046666666666667,0.18770544300401454,0.5,1.730000000000004,41.13666666666666,3.199317635580013,-2.739999999999995,0.009999999999999787,14.993333333333332,1.1980122425640256,-2.0600000000000005,20.027124126777093,ANOMALY,4.265678657530542,ANOMALY,-1,0.5058778101282907,ANOMALY,-1,1.2999715485647887,ANOMALY,0,ANOMALY
17825,1127,17,2.13,40.98,16.66,2021-09-24 18:03:18,0,2021-09-24,0.1200000000000001,2.11,0.15099668870541505,-0.42000000000000015,3.3999999999999986,40.46666666666667,2.6673082561513732,8.660000000000004,3.0500000000000007,15.49,1.644293161209389,5.640000000000001,11.124800960891433,ANOMALY,3.7812137558931553,ANOMALY,-1,0.5509837709123137,ANOMALY,-1,1.130350472502011,ANOMALY,0,ANOMALY
17826,1128,17,1.91,40.06,17.59,2021-09-24 18:03:23,0,2021-09-24,0.21999999999999997,2.0966666666666667,0.1724335620850343,-0.09999999999999987,0.9199999999999946,39.54,1.7586358349584215,-4.319999999999993,0.9299999999999997,15.953333333333333,2.0819782259508157,-2.120000000000001,15.492311514821104,ANOMALY,4.291700265677631,ANOMALY,-1,0.4982298664667628,ANOMALY,-1,1.4724027257219152,ANOMALY,0,ANOMALY
17836,1138,17,2.25,37.58,13.61,2021-09-24 18:04:13,0,2021-09-24,0.3799999999999999,1.9866666666666672,0.22854612955229256,0.34999999999999987,6.590000000000003,40.88,3.295011380860448,-9.870000000000005,5.060000000000002,17.223333333333333,3.149878304527545,-4.340000000000003,18.312883612189058,ANOMALY,4.486674388457319,ANOMALY,-1,0.6340788890119365,ANOMALY,-1,1.1117999744005262,ANOMALY,0,ANOMALY
17837,1139,17,2.0,42.83,17.77,2021-09-24 18:04:18,0,2021-09-24,0.25,2.0400000000000005,0.19313207915827948,-0.6299999999999999,5.25,41.526666666666664,3.4829632977298575,11.840000000000003,4.16,16.683333333333334,2.699357948352407,9.220000000000002,13.117421978974873,ANOMALY,3.9580857914664116,ANOMALY,-1,0.5935483617684307,ANOMALY,-1,1.0974033372644705,ANOMALY,0,ANOMALY
17838,1140,17,2.15,44.32,19.32,2021-09-24 18:04:23,0,2021-09-24,0.1499999999999999,2.133333333333334,0.12583057392117836,0.3999999999999999,1.490000000000002,41.57666666666667,3.540484900876326,-3.759999999999998,1.5500000000000007,16.900000000000002,2.952744486067154,-2.6099999999999994,25.45606266161072,ANOMALY,4.421990032709198,ANOMALY,-1,0.5080404444420239,ANOMALY,-1,1.182285723298697,ANOMALY,0,ANOMALY
17870,1172,17,2.16,43.73,15.18,2021-09-24 18:07:03,0,2021-09-24,0.16000000000000014,2.136666666666667,0.12662279942148497,0.41000000000000014,0.02999999999999403,41.669999999999995,3.542075662658821,-6.0900000000000105,2.240000000000002,15.403333333333334,1.9147932873637312,-6.050000000000004,27.207119975487576,ANOMALY,4.174675029596922,ANOMALY,-1,0.5330505525089918,ANOMALY,-1,1.2570563500517724,ANOMALY,0,ANOMALY
17959,1261,19,2.26,37.72,17.59,2021-09-24 18:15:10,0,2021-09-24,0.10999999999999988,2.183333333333333,0.06658328118479695,0.10000000000000009,2.3299999999999983,40.586666666666666,3.1692638472259405,1.6100000000000065,1.879999999999999,18.333333333333336,0.9998166498580106,-3.4099999999999966,16.236254055960952,ANOMALY,3.5595380194718267,ANOMALY,-1,0.5148088818623823,ANOMALY,-1,1.427948058544245,ANOMALY,0,ANOMALY
17961,1263,19,2.12,40.56,17.36,2021-09-24 18:15:20,0,2021-09-24,0.0900000000000003,2.1366666666666663,0.11590225767142599,0.3200000000000003,3.3399999999999963,40.72666666666667,3.0933692526650214,-9.519999999999996,1.2699999999999996,17.86,0.6766830868286703,-2.3099999999999987,10.812458515332416,ANOMALY,3.6118097349663167,ANOMALY,-1,0.4964112832666683,ANOMALY,-1,1.3326511868979904,ANOMALY,0,ANOMALY
17972,1274,19,2.26,37.72,17.59,2021-09-24 18:16:15,0,2021-09-24,0.17999999999999972,2.07,0.19519221295943184,-0.03000000000000025,2.8700000000000045,39.98666666666667,2.0332814201023206,-1.8100000000000094,2.3200000000000003,17.896666666666672,1.8788649055568925,-6.039999999999999,10.654097708525402,ANOMALY,3.8148602288173463,ANOMALY,-1,0.5150398055483613,ANOMALY,-1,1.5151265681824866,ANOMALY,0,ANOMALY
17974,1276,19,2.18,44.83,18.41,2021-09-24 18:16:25,0,2021-09-24,0.2500000000000002,2.123333333333333,0.17214335111567264,0.5800000000000001,1.2800000000000011,42.03333333333333,3.789885662303459,-4.549999999999997,2.7799999999999994,17.210000000000004,1.4284257068535253,4.739999999999998,22.85702001025415,ANOMALY,3.8838692574779943,ANOMALY,-1,0.5081435499132164,ANOMALY,-1,1.3472340159340908,ANOMALY,0,ANOMALY
18059,1361,20,2.0,40.5,15.14,2021-09-24 18:23:51,0,2021-09-24,0.18000000000000016,2.0233333333333334,0.14640127503998532,-0.4700000000000004,0.259999999999998,41.42333333333334,1.8290525780669464,3.549999999999997,4.649999999999999,17.656666666666666,2.3485811319461223,-6.399999999999999,10.0475016452668,ANOMALY,2.674334508479993,ANOMALY,-1,0.5016402730495813,ANOMALY,-1,1.1581190501208396,ANOMALY,0,ANOMALY
18146,1448,21,2.49,44.49,10.75,2021-09-24 18:31:28,0,2021-09-24,0.5700000000000003,2.1933333333333334,0.28571547618799503,0.8200000000000003,0.25,44.03333333333333,0.5879058881600842,-0.6200000000000045,8.41,15.556666666666665,4.3322088284538305,-10.809999999999999,36.05014972748359,ANOMALY,4.685623447458352,ANOMALY,-1,0.6954917927948576,ANOMALY,-1,1.264142623993192,ANOMALY,0,ANOMALY
18147,1449,21,2.16,44.68,17.64,2021-09-24 18:31:33,0,2021-09-24,0.33000000000000007,2.19,0.2861817604250827,-0.9000000000000004,0.18999999999999773,44.47,0.22068076490706032,-0.060000000000002274,6.890000000000001,15.85,4.481640324702551,15.3,32.12588639224738,ANOMALY,5.541734921189692,ANOMALY,-1,0.6467824253124104,ANOMALY,-1,1.315687667640614,ANOMALY,0,ANOMALY
